"Timestamp","Please check the box below to proceed to the survey:","Sex","Age","Citizenship","Occupation","Department","Health Authority","Workplace","Total Years of Practice","Number of patients seen in a week","Have you received the COVID-19 vaccine?","Have you received the influenza vaccine last year?","Vaccine usage and efficacy.","Vaccine safety.","Role of adjuvants.","What is your main source of information about vaccines recommendation and their safety?","Influenza Vaccine and  Guillain-Barré syndrome","Hepatitis B Vaccine and  Guillain-Barré syndrome","Hepatitis B Vaccine and Multiple Sclerosis","Aluminum Adjuvants and Alzheimer Disease","Vaccines with Adjuvants and Long-Term Complications","Measles Vaccine and Autism Disorder","Vaccines are an important part of preventive care in my practice.","Giving a strong recommendation for a vaccination impacts my patients' acceptance.","I prefer to wait for broad community experience before recommending new vaccines.","I am responsible for educating parents on vaccines and the diseases they prevent.","Vaccines recommended by the ministry of health are very useful.  ","There is often a lack of time for advising about vaccines.","How have YOUR attitudes to vaccination changed during the COVID-19 pandemic?","How have your PATIENTS' attitudes to vaccination changed during the COVID-19 pandemic?","How many patients in your practice had a vaccine preventable disease (OTHER THAN COVID-19) in the last year?","Diphtheria, Pertussis, Tetanus, (DTaP/Tdap)","Pneumococcus (PCV13)","Meningococcus (MCV4)","Chickenpox (varicella)","Hemophilus Influenza b(Hib)","Tuberculosis (BCG)","Polio (IPV/OPV)","Measles, Mumps, Rubella (MMR)","Hepatitis A","Hepatitis B","Rotavirus","Seasonal influenza vaccine","Human Papillomavirus (HPV9/HPV4)","What are the 5 most important factors to you personally when it comes to recommending a pediatric vaccine? ","Childhood vaccines are important for children's health.","Childhood vaccines are effective.","Having children vaccinated is important for the health of others in the community.","All childhood vaccines offered by the government programme in the community are beneficial.","New vaccines carry more risks than older vaccines.","The information I receive about vaccines from the vaccine program is reliable and trustworthy.","Getting vaccines is a good way to protect children from disease.","Generally, I promote what my health authority/clinical guidelines recommend about vaccines for children.","I am concerned about serious adverse effects of vaccines.","Children does/do not need vaccines for diseases that are not common anymore.","Have you received any training to address vaccine hesitancy among parents?
","How interested would you be in receiving training in techniques that help address and resolve vaccine hesitancy concerns among parents?","Do you believe such training should be part of university education?"
"2024/04/22 2:27:47 PM GMT+4","I have read the above information and agree to participate in this research.","Female","27","Other Arab","Physician","ED","MOHAP/EHS","Government Hospital","2","50 and above","Yes, 3 doses","Yes","Somewhat confident","Somewhat confident","Somewhat unconfident","Local guidelines;International guidelines;Journals and medical websites","Likely","Likely","Likely","Likely","Likely","Likely","Strongly agree","Agree","Agree","Agree","Agree","Disagree","Neutral","More negative","Few cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Inclusion of vaccine in the official immunization schedule;Vaccine safety;Vaccine effectiveness","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","Interested","Yes"
"2024/04/23 11:11:52 PM GMT+4","I have read the above information and agree to participate in this research.","Female","28","Other Arab","Dentist","Private clinic ","DHA","Private Clinic/Hospital","3","20 to 49","Yes, 4 doses or more","No","Somewhat confident","Somewhat confident","Somewhat unconfident","International guidelines","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Agree","Agree","Strongly agree","Agree","Agree","Disagree","More negative","Neutral","None","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","I do not directly deal with pediatric vaccines in my practice;Incidence of disease;Possibility to eradicate disease with vaccination;Personal experience with the disease;Other","Agree","Agree","Not sure","Not sure","Strongly agree","Not sure","Not sure","Not sure","Agree","Agree","No","Neutral","Maybe"
"2024/04/27 12:59:12 PM GMT+4","I have read the above information and agree to participate in this research.","Male","29","Emirati","Physician","Endocrinology","DOH/HAAD/SEHA","Private Clinic/Hospital","4","20 to 49","Yes, 3 doses","Yes","Very confident","Very confident","Very confident","Local guidelines;International guidelines","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Neutral","Neutral","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Possibility to eradicate disease with vaccination;Vaccine cost;Vaccine safety;Vaccine effectiveness","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Yes","Interested","Yes"
"2024/04/27 1:04:46 PM GMT+4","I have read the above information and agree to participate in this research.","Male","31","Emirati","Physician","Neurology","DOH/HAAD/SEHA","Private Clinic/Hospital","5","20 to 49","Yes, 3 doses","Yes","Very confident","Very confident","Very confident","Local guidelines;International guidelines","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Agree","Agree","Agree","Agree","Agree","Agree","More positive","More positive","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Personal experience with the disease;Inclusion of vaccine in the official immunization schedule;Vaccine cost;Vaccine safety","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Yes","Interested","Yes"
"2024/04/27 1:08:29 PM GMT+4","I have read the above information and agree to participate in this research.","Female","29","Emirati","Physician","Neurology","DOH/HAAD/SEHA","Private Clinic/Hospital","5","50 and above","Yes, 2 doses","Yes","Very confident","Very confident","Very confident","Local guidelines;International guidelines;Journals and medical websites","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","More positive","More positive","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Vaccine cost;Vaccine safety;Vaccine effectiveness","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Yes","Interested","Yes"
"2024/04/27 1:14:16 PM GMT+4","I have read the above information and agree to participate in this research.","Male","29","Emirati","Physician","Neurology","DOH/HAAD/SEHA","Private Clinic/Hospital","3","20 to 49","Yes, 3 doses","Yes","Somewhat confident","Somewhat confident","Very unconfident","Local guidelines","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Agree","Agree","Agree","Agree","Agree","Agree","More positive","More positive","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Incidence of disease;Inclusion of vaccine in the official immunization schedule;Vaccine cost;Vaccine effectiveness","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Agree","Not sure","Not sure","Yes","Interested","Yes"
"2024/04/27 2:12:17 PM GMT+4","I have read the above information and agree to participate in this research.","Female","23","Other Arab","Pharmacist","Pharmacy ","MOHAP/EHS","Private Clinic/Hospital","1","1 to 19","Yes, 3 doses","No","Somewhat confident","Very confident","Somewhat confident","International guidelines;Journals and medical websites","I don't know","Very unlikely","Unlikely","I don't know","Very unlikely","Very unlikely","Agree","Agree","Agree","Agree","Agree","Agree","More positive","More positive","Few cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I do not directly deal with pediatric vaccines in my practice","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","Very interested","Yes"
"2024/04/27 5:11:43 PM GMT+4","I have read the above information and agree to participate in this research.","Female","30","Other Arab","Physical Therapist","Health science ","DOH/HAAD/SEHA","Government Hospital","5","20 to 49","Yes, 3 doses","Yes","Somewhat unconfident","Somewhat unconfident","Somewhat unconfident","Medical experience;Colleagues experience and advice","Very likely","Very likely","Very likely","Very likely","Very likely","Very likely","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Neutral","More positive","Few cases","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","I do not directly deal with pediatric vaccines in my practice;Severity/lethality of the prevented disease","Agree","Agree","Agree","Agree","Agree","Agree","Strongly disagree","Disagree","Agree","Agree","No","Neutral","No"
"2024/04/27 5:18:12 PM GMT+4","I have read the above information and agree to participate in this research.","Female","30","Other Arab","Pharmacist","Pharmacy","DHA","Private Clinic/Hospital","4","1 to 19","Yes, 3 doses","No","Very confident","Very confident","Very confident","Experience of family and friends;Local guidelines;International guidelines;Journals and medical websites;Vaccine manufacturers","Likely","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Neutral","Few cases","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat disagree","I do not directly deal with pediatric vaccines in my practice;Severity/lethality of the prevented disease;Possibility to eradicate disease with vaccination;Inclusion of vaccine in the official immunization schedule","Strongly disagree","Strongly disagree","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Agree","Disagree","Yes","Neutral","No"
"2024/04/29 11:33:51 AM GMT+4","I have read the above information and agree to participate in this research.","Male","24","Other Arab","Physician","Pediatrics ","MOHAP/EHS","Government Hospital","2","1 to 19","Yes, 3 doses","No","Somewhat confident","Somewhat unconfident","Somewhat unconfident","Medical experience","Likely","Unlikely","Unlikely","Likely","Unlikely","Unlikely","Agree","Agree","Disagree","Agree","Agree","Agree","Neutral","Neutral","Few cases","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Incidence of disease","Not sure","Disagree","Not sure","Disagree","Disagree","Not sure","Agree","Agree","Not sure","Not sure","No","Neutral","No"
"2024/05/01 10:38:30 AM GMT+4","I have read the above information and agree to participate in this research.","Female","27","Non-Arab","Physician","Pediatrix","MOHAP/EHS","Government Hospital","2","20 to 49","Yes, 2 doses","No","Somewhat confident","Somewhat confident","Somewhat confident","International guidelines","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Neutral","Tens of cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Vaccine safety","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Yes","Neutral","Yes"
"2024/05/01 11:37:08 AM GMT+4","I have read the above information and agree to participate in this research.","Female","32","Other Arab","Pharmacist","Pharmacy","MOHAP/EHS","Government Hospital","10","20 to 49","Yes, 2 doses","Yes","Somewhat unconfident","Somewhat unconfident","Somewhat unconfident","Medical experience;Colleagues experience and advice;International guidelines;Journals and medical websites","Likely","Unlikely","Very likely","Likely","Unlikely","Unlikely","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Neutral","More positive","Few cases","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Severity/lethality of the prevented disease;Personal experience with the disease;Vaccine cost;Vaccine effectiveness","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","No","Neutral","No"
"2024/10/11 3:49:00 PM GMT+4","I have read the above information and agree to participate in this research.","Female","23","Other Arab","Physician","Medicine ","Dubai health ","Government Hospital","0","20 to 49","Yes, 3 doses","No","Somewhat unconfident","Somewhat confident","Somewhat confident","I am not keen on information about vaccinations;Colleagues experience and advice;Social media;Other","Unlikely","Very unlikely","Very unlikely","Likely","I don't know","Very unlikely","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","More negative","Neutral","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","I do not directly deal with pediatric vaccines in my practice;Possibility to eradicate disease with vaccination;Inclusion of vaccine in the official immunization schedule;Vaccine safety;Vaccine effectiveness","Agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Strongly disagree","No","Neutral","Yes"
"2024/10/11 3:52:01 PM GMT+4","I have read the above information and agree to participate in this research.","Female","22","Other Arab","Physician","General practitioner ","DHA","Government Hospital","1","1 to 19","Yes, 2 doses","No","Very confident","Very confident","Very confident","Medical experience;Local guidelines;International guidelines;Journals and medical websites;Vaccine manufacturers","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Agree","More positive","Neutral","Tens of cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Possibility to eradicate disease with vaccination;Inclusion of vaccine in the official immunization schedule;Vaccine safety;Vaccine effectiveness;Individual health-risk profile of the child","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","No","Interested","Maybe"
"2024/10/11 5:57:24 PM GMT+4","I have read the above information and agree to participate in this research.","Female","25","Other Arab","Physician","Internal medicine","DHA","Government Hospital","2","20 to 49","Yes, 2 doses","No","Very confident","Very confident","Somewhat confident","International guidelines","Very unlikely","Very unlikely","Very unlikely","I don't know","I don't know","Very unlikely","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","Neutral","Tens of cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","I do not directly deal with pediatric vaccines in my practice","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Not sure","Not sure","Strongly disagree","No","Neutral","Maybe"
"2024/10/11 5:58:21 PM GMT+4","I have read the above information and agree to participate in this research.","Female","23","Non-Arab","Physician","Internship ","DHA","Government Hospital","1","1 to 19","Yes, 2 doses","No","Very confident","Very confident","Very confident","I am not keen on information about vaccinations;Medical experience;Colleagues experience and advice;Experience of family and friends;Local guidelines;International guidelines;Journals and medical websites;Vaccine manufacturers;Social media","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","More positive","More positive","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Vaccine cost;Vaccine effectiveness;Individual health-risk profile of the child","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","Neutral","Yes"
"2024/10/11 7:12:11 PM GMT+4","I have read the above information and agree to participate in this research.","Male","25","Other Arab","Physician","IM","DHA","Government Hospital","1","1 to 19","Yes, 3 doses","No","Very confident","Very confident","Very confident","Medical experience;Colleagues experience and advice","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","More positive","More positive","None","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Incidence of disease;Possibility to eradicate disease with vaccination;Vaccine safety;Vaccine effectiveness","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Yes","Very interested","Yes"
"2024/10/11 11:25:18 PM GMT+4","I have read the above information and agree to participate in this research.","Female","24","Other Arab","Physician","IM","DHA","Government Hospital","2","20 to 49","Yes, 3 doses","Yes","Very confident","Very confident","Very confident","Medical experience;Local guidelines;Journals and medical websites","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","More positive","Neutral","Few cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Possibility to eradicate disease with vaccination;Vaccine cost;Vaccine effectiveness","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Yes","Neutral","Maybe"
"2024/10/12 1:31:00 AM GMT+4","I have read the above information and agree to participate in this research.","Male","24","Non-Arab","Medical Student","MBRU","DHA","All of the above","2","1 to 19","Yes, 2 doses","No","Somewhat confident","Very confident","Very confident","Medical experience;Colleagues experience and advice;Local guidelines;International guidelines;Journals and medical websites","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Disagree","Neutral","More negative","Tens of cases","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Possibility to eradicate disease with vaccination;Vaccine safety;Individual health-risk profile of the child","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Agree","Strongly agree","Agree","Disagree","Disagree","No","Interested","Yes"
"2024/10/12 1:37:41 PM GMT+4","I have read the above information and agree to participate in this research.","Female","24","Other Arab","Physician","General ","MOHAP/EHS","Government Hospital","0","20 to 49","Yes, 3 doses","Yes","Very confident","Somewhat confident","Somewhat unconfident","Medical experience;Colleagues experience and advice","Likely","Unlikely","I don't know","I don't know","I don't know","Very unlikely","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","More negative","Tens of cases","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Severity/lethality of the prevented disease;Incidence of disease","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","Neutral","Maybe"
"2024/10/13 2:49:12 PM GMT+4","I have read the above information and agree to participate in this research.","Male","38","Other Arab","Pharmacist","Pharmacy ","DHA","Pharmacy","15","50 and above","Yes, 4 doses or more","No","Somewhat confident","Somewhat confident","Very unconfident","Medical experience;Colleagues experience and advice;Local guidelines;International guidelines;Journals and medical websites;Vaccine manufacturers","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Unlikely","Very unlikely","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","More negative","Few cases","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Possibility to eradicate disease with vaccination;Inclusion of vaccine in the official immunization schedule;Vaccine cost","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","No","Interested","Yes"
"2024/10/13 3:29:22 PM GMT+4","I have read the above information and agree to participate in this research.","Female","23","Non-Arab","Dentist","Internal medicine ","DHA","Government Hospital","1","50 and above","Yes, 3 doses","Yes","Very confident","Somewhat confident","Somewhat confident","Vaccine manufacturers","Unlikely","I don't know","Likely","Very unlikely","Likely","Unlikely","Agree","Disagree","Agree","Agree","Agree","Disagree","Neutral","Neutral","Tens of cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Possibility to eradicate disease with vaccination;Personal experience with the disease;Inclusion of vaccine in the official immunization schedule;Vaccine effectiveness","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Yes","Very interested","Yes"
"2024/10/13 4:40:50 PM GMT+4","I have read the above information and agree to participate in this research.","Female","27","Non-Arab","Physician","Internal Medicine ","DHA","Government Hospital","2","50 and above","Yes, 3 doses","No","Somewhat confident","Somewhat confident","Somewhat confident","International guidelines","Unlikely","Very unlikely","I don't know","Very unlikely","I don't know","Very unlikely","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly Disagree","More negative","More negative","Hundreds of cases and more","Strongly agree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I do not directly deal with pediatric vaccines in my practice;Severity/lethality of the prevented disease;Incidence of disease;Possibility to eradicate disease with vaccination;Vaccine safety","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Disagree","Not sure","No","Slightly interested","Maybe"
"2024/10/13 6:01:03 PM GMT+4","I have read the above information and agree to participate in this research.","Female","40","Other Arab","Physician","OBGYN","DHA","Private Clinic/Hospital","15","20 to 49","Yes, 4 doses or more","No","Somewhat confident","Somewhat confident","Somewhat unconfident","Medical experience;Colleagues experience and advice;International guidelines;Journals and medical websites","Very unlikely","Very unlikely","Very unlikely","I don't know","I don't know","Very unlikely","Disagree","Agree","Strongly agree","Disagree","Agree","Agree","Neutral","Neutral","Few cases","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","I do not directly deal with pediatric vaccines in my practice;Severity/lethality of the prevented disease;Incidence of disease;Possibility to eradicate disease with vaccination","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","No","Slightly interested","Yes"
"2024/10/13 8:57:29 PM GMT+4","I have read the above information and agree to participate in this research.","Male","42","Non-Arab","Pharmacist","Hospital pharmacy","MOHAP/EHS","Private Clinic/Hospital","16","50 and above","Yes, 4 doses or more","No","Somewhat confident","Somewhat confident","Somewhat confident","Local guidelines;International guidelines;Journals and medical websites;Vaccine manufacturers","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Agree","Agree","Agree","Agree","Agree","Agree","More positive","More negative","Tens of cases","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Possibility to eradicate disease with vaccination;Vaccine cost;Individual health-risk profile of the child","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Not sure","No","Neutral","Yes"
"2024/10/13 9:11:50 PM GMT+4","I have read the above information and agree to participate in this research.","Male","24","Other Arab","Physician","General Surgery","DHA","Government Hospital","3","20 to 49","Yes, 4 doses or more","Yes","Very confident","Very confident","Very confident","Vaccine manufacturers","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Very unlikely","Agree","Agree","Agree","Agree","Agree","Agree","More positive","More positive","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I do not directly deal with pediatric vaccines in my practice;Incidence of disease;Possibility to eradicate disease with vaccination;Inclusion of vaccine in the official immunization schedule;Vaccine safety","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Yes","Interested","Yes"
"2024/10/13 9:12:33 PM GMT+4","I have read the above information and agree to participate in this research.","Male","23","Other Arab","Physician","General surgery intern","DHA","Government Hospital","3","20 to 49","Yes, 4 doses or more","Yes","Very confident","Somewhat confident","Somewhat confident","Colleagues experience and advice;Experience of family and friends;Local guidelines;International guidelines;Social media","Unlikely","Unlikely","Unlikely","Unlikely","Unlikely","Very unlikely","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Neutral","Neutral","Few cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I do not directly deal with pediatric vaccines in my practice","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Yes","Neutral","Yes"
"2024/10/14 7:18:34 AM GMT+4","I have read the above information and agree to participate in this research.","Male","25","Other Arab","Physician","IM","DHA","University ","2","20 to 49","Yes, 3 doses","Yes","Very confident","Very confident","Very confident","Local guidelines","I don't know","I don't know","Very unlikely","Very unlikely","I don't know","Very unlikely","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","More positive","More positive","Tens of cases","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Incidence of disease;Personal experience with the disease;Vaccine cost;Individual health-risk profile of the child","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","Interested","Yes"
"2024/10/14 7:30:07 AM GMT+4","I have read the above information and agree to participate in this research.","Female","23","Other Arab","Physician","internal medicine ","DHA","Government Hospital","1","1 to 19","Yes, 3 doses","Yes","Somewhat confident","Somewhat confident","Somewhat confident","Medical experience;Colleagues experience and advice;Local guidelines;International guidelines;Journals and medical websites","I don't know","I don't know","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","More positive","Neutral","Hundreds of cases and more","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Severity/lethality of the prevented disease;Possibility to eradicate disease with vaccination;Inclusion of vaccine in the official immunization schedule;Vaccine safety;Individual health-risk profile of the child","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","No","Interested","Yes"
